Date,Open,High,Low,Close,Volume_n,Volume_m,return,PE
1998/3/18,18.32,18.55,18.21,18.21,"39,518","6,247,798",-2.4845,43.98
1998/3/19,18.09,18.44,18.09,18.44,"26,743","4,204,697",1.2739,44.54
1998/3/20,18.44,18.67,18.44,18.55,"23,080","3,695,554",0.6289,44.82
1998/3/21,18.55,18.55,18.21,18.21,"19,285","3,047,061",-1.875,43.98
1998/3/23,17.97,18.09,17.74,17.74,"30,886","4,760,765",-2.5478,42.86
1998/3/24,17.74,18.09,17.74,18.09,"18,648","2,887,350",1.9608,43.7
1998/3/25,18.32,18.9,18.21,18.79,"39,382","6,325,739",3.8462,45.38
1998/3/26,19.13,19.13,18.55,18.55,"32,989","5,354,812",-1.2346,44.82
1998/3/27,18.79,18.9,18.55,18.9,"23,385","3,780,086",1.875,45.66
1998/3/30,18.9,19.02,18.67,18.67,"16,248","2,641,504",-1.227,45.1
1998/3/31,18.55,18.9,18.55,18.79,"18,146","2,935,857",0.6211,45.38
1998/4/1,19.02,19.02,18.67,18.67,"18,526","3,017,550",-0.6173,45.1
1998/4/2,18.55,18.67,18.44,18.67,"16,039","2,564,130",0,45.1
1998/4/3,18.67,18.9,18.55,18.9,"17,020","2,751,369",1.2422,45.66
1998/4/4,18.79,19.02,18.67,18.9,"17,403","2,827,951",0,45.66
1998/4/7,18.67,18.79,18.55,18.67,"11,077","1,786,227",-1.227,45.1
1998/4/8,18.55,18.67,18.32,18.67,"14,775","2,355,637",0,45.1
1998/4/9,18.9,18.9,18.09,18.21,"29,175","4,641,777",-2.4845,43.98
1998/4/10,18.21,18.44,17.51,17.74,"56,798","8,762,875",-2.5478,42.86
1998/4/13,17.4,17.51,16.93,17.05,"40,072","5,928,387",-3.9216,41.18
1998/4/14,17.05,17.22,16.7,16.82,"31,738","4,634,398",-1.3605,40.62
1998/4/15,17.16,17.16,16.82,17.16,"18,667","2,736,643",2.069,41.46
1998/4/16,17.4,17.4,16.99,16.99,"18,292","2,715,849",-1.0135,41.04
1998/4/17,16.82,16.93,16.24,16.29,"28,554","4,088,235",-4.0956,39.36
1998/4/18,16.35,17.22,16.06,16.99,"30,541","4,372,647",4.2705,41.04
1998/4/20,17.05,17.11,16.24,16.24,"32,771","4,662,735",-4.4369,39.22
1998/4/21,16.24,16.7,16,16.47,"35,107","4,949,131",1.4286,39.78
1998/4/22,16.82,16.87,16.58,16.82,"27,622","3,994,826",2.1127,40.62
1998/4/23,17.05,17.28,16.93,17.11,"48,397","7,141,729",1.7241,41.32
1998/4/24,16.82,17.11,16.82,17.05,"25,762","3,757,637",-0.339,41.18
1998/4/27,17.05,17.11,16.47,16.53,"17,493","2,525,931",-3.0612,39.92
1998/4/28,16.12,16.64,16.06,16.53,"23,377","3,289,251",0,39.92
1998/4/29,16.58,16.64,16.24,16.47,"18,082","2,568,303",-0.3509,39.78
1998/4/30,16.58,16.82,16.47,16.53,"17,174","2,470,795",0.3521,39.92
1998/5/2,16.58,16.7,16.41,16.47,"14,183","2,021,990",-0.3509,26.54
1998/5/4,16.53,16.64,16.47,16.64,"13,066","1,862,893",1.0563,26.82
1998/5/5,16.64,16.7,16.12,16.18,"35,450","4,986,357",-2.7875,26.07
1998/5/6,16.06,16.47,15.89,16.35,"30,177","4,174,612",1.0753,26.36
1998/5/7,16.35,16.41,16.12,16.12,"14,992","2,103,492",-1.4184,25.98
1998/5/8,15.95,16.18,15.89,16.12,"18,319","2,529,550",0,25.98
1998/5/11,16.24,16.82,16.24,16.58,"22,960","3,278,897",2.8777,26.73
1998/5/12,16.7,16.7,16.29,16.35,"12,588","1,790,722",-1.3986,26.36
1998/5/13,16.47,16.53,16.29,16.41,"13,500","1,911,527",0.3546,26.45
1998/5/14,16.58,16.87,16.47,16.7,"23,917","3,447,030",1.7668,26.92
1998/5/15,16.82,17.05,16.82,16.87,"26,395","3,852,197",1.0417,27.2
1998/5/16,16.82,16.82,16.58,16.58,"12,629","1,813,525",-1.7182,26.73
1998/5/18,16.47,16.7,16.35,16.35,"11,804","1,677,265",-1.3986,26.36
1998/5/19,16.24,16.35,16.12,16.35,"18,676","2,606,456",0,26.36
1998/5/20,16.47,16.7,16.41,16.47,"13,315","1,900,854",0.7092,26.54
1998/5/21,16.35,16.47,16.29,16.35,"11,988","1,692,006",-0.7042,26.36
1998/5/22,16.24,16.35,16.12,16.35,"15,637","2,190,667",0,26.36
1998/5/25,16.24,16.29,15.89,15.95,"29,488","4,083,262",-2.4823,25.7
1998/5/26,15.66,15.66,15.08,15.31,"48,353","6,391,565",-4,24.67
1998/5/27,14.73,14.9,14.5,14.67,"39,937","5,068,273",-4.1667,23.64
1998/5/28,14.67,14.9,14.55,14.79,"22,619","2,864,307",0.7905,23.83
1998/5/29,14.79,14.84,14.03,14.09,"27,455","3,387,841",-4.7059,22.71
1998/6/1,13.86,13.92,13.1,13.22,"30,076","3,491,134",-6.1728,21.31
1998/6/2,13.05,13.39,12.64,12.76,"55,699","6,205,890",-3.5088,20.56
1998/6/3,12.76,13.05,12.52,12.93,"38,059","4,210,844",1.3636,20.84
1998/6/4,12.76,12.76,12.12,12.18,"35,282","3,749,174",-5.8296,19.63
1998/6/5,12.93,12.93,12.29,12.64,"33,919","3,677,595",3.8095,20.37
1998/6/6,12.64,12.99,12.41,12.93,"21,355","2,343,525",2.2936,20.84
1998/6/8,12.76,12.93,12.52,12.76,"16,151","1,772,338",-1.3453,20.56
1998/6/9,12.76,12.76,12.41,12.41,"16,291","1,760,735",-2.7273,20
1998/6/10,12.29,12.29,11.71,11.77,"21,352","2,211,214",-5.1402,18.97
1998/6/11,11.36,11.6,11.19,11.48,"24,635","2,437,972",-2.4631,18.5
1998/6/12,11.25,11.77,11.25,11.77,"43,364","4,336,915",2.5253,18.97
1998/6/15,12.25,12.59,12.16,12.42,"57,603","4,167,659",3.5714,13.55
1998/6/16,12.08,12.76,11.91,12.51,"68,076","4,866,488",0.6897,20.22
1998/6/17,12.68,12.85,12.51,12.76,"41,791","3,095,325",2.0548,20.64
1998/6/18,13.36,13.62,13.11,13.62,"43,693","3,434,949",6.7114,22.02
1998/6/19,13.88,14.48,13.79,14.22,"77,799","6,364,280",4.4025,22.99
1998/6/20,14.22,14.56,13.96,14.05,"50,415","4,189,646",-1.2048,22.71
1998/6/22,13.88,13.96,13.28,13.36,"41,891","3,316,138",-4.878,21.61
1998/6/23,13.19,13.28,12.93,13.11,"36,204","2,765,180",-1.9231,21.19
1998/6/24,13.19,13.53,13.02,13.02,"26,862","2,087,613",-0.6536,21.05
1998/6/25,13.28,13.28,13.02,13.19,"17,486","1,341,204",1.3158,21.33
1998/6/26,13.02,13.19,12.68,12.76,"34,805","2,610,473",-3.2468,20.64
1998/6/29,12.51,12.59,12.08,12.16,"35,159","2,511,213",-4.698,19.67
1998/6/30,12.33,12.51,12.16,12.16,"31,450","2,256,768",0,19.67
1998/7/2,12.33,12.93,12.33,12.93,"27,101","1,998,196",6.338,20.91
1998/7/3,12.85,12.85,12.33,12.42,"23,543","1,730,731",-3.9735,20.08
1998/7/4,12.33,12.42,12.08,12.42,"24,679","1,768,987",0,20.08
1998/7/6,12.42,12.85,12.33,12.59,"28,688","2,117,330",1.3793,20.36
1998/7/7,12.68,12.76,12.33,12.33,"12,466","905,552",-2.0408,19.94
1998/7/8,12.51,12.59,12.42,12.51,"15,720","1,149,311",1.3889,20.22
1998/7/9,13.02,13.36,12.85,12.85,"59,882","4,594,674",2.7397,20.78
1998/7/10,12.51,12.59,12.33,12.59,"29,211","2,126,259",-2,20.36
1998/7/13,12.33,12.33,12.08,12.16,"35,983","2,557,377",-3.4014,19.67
1998/7/14,12.25,12.42,12.16,12.16,"21,465","1,539,916",0,19.67
1998/7/15,12.25,12.42,12.16,12.42,"22,967","1,647,000",2.1127,20.08
1998/7/16,12.59,12.76,12.51,12.68,"30,053","2,219,276",2.069,20.5
1998/7/17,13.11,13.36,13.02,13.11,"61,095","4,688,945",3.3784,21.19
1998/7/18,13.19,13.53,13.11,13.28,"45,428","3,518,770",1.3072,21.47
1998/7/20,13.36,13.53,13.02,13.53,"37,931","2,943,534",1.9355,21.88
1998/7/21,13.53,13.62,13.02,13.02,"42,664","3,329,600",-3.7975,21.05
1998/7/22,12.68,13.36,12.68,13.19,"36,020","2,711,946",1.3158,21.33
1998/7/23,13.11,13.28,13.02,13.19,"19,809","1,523,574",0,21.33
1998/7/24,12.93,13.53,12.93,13.45,"36,489","2,835,936",1.9481,21.75
1998/7/27,13.53,13.62,13.36,13.45,"17,986","1,412,787",0,21.75
1998/7/28,13.53,13.88,13.53,13.53,"46,252","3,694,821",0.6369,21.88
1998/7/29,13.45,13.62,13.36,13.53,"18,528","1,458,453",0,21.88
1998/7/30,13.53,13.62,13.36,13.53,"17,633","1,389,868",0,21.88
1998/7/31,13.62,13.79,13.36,13.36,"16,018","1,266,879",-1.2658,21.61
1998/8/1,13.19,13.36,13.02,13.36,"14,432","1,107,986",0,21.61
1998/8/3,13.53,13.53,13.11,13.19,"11,392","879,464",-1.2821,21.33
1998/8/4,13.02,13.53,13.02,13.19,"12,263","952,071",0,21.33
1998/8/5,13.11,13.36,13.02,13.19,"14,785","1,139,518",0,21.33
1998/8/6,13.36,13.36,13.11,13.11,"9,548","735,284",-0.6494,21.19
1998/8/7,13.19,13.36,13.11,13.28,"12,669","980,040",1.3072,21.47
1998/8/10,13.28,13.28,13.02,13.11,"13,385","1,024,145",-1.2903,21.19
1998/8/11,13.02,13.11,12.76,13.02,"20,623","1,555,802",-0.6536,21.05
1998/8/12,12.85,12.93,12.68,12.85,"16,834","1,260,496",-1.3158,20.78
1998/8/13,13.02,13.11,12.93,12.93,"16,249","1,233,768",0.6667,20.91
1998/8/14,12.85,12.85,12.59,12.85,"21,258","1,578,675",-0.6623,20.78
1998/8/15,12.85,12.93,12.76,12.76,"8,923","669,148",-0.6667,20.64
1998/8/17,12.76,12.76,12.42,12.42,"17,073","1,251,273",-2.6846,20.08
1998/8/18,12.42,12.42,11.56,11.73,"96,636","6,625,383",-5.5172,18.98
1998/8/19,11.91,12.16,11.82,12.16,"33,823","2,370,002",3.6496,19.67
1998/8/20,12.16,12.16,11.99,12.08,"15,822","1,115,586",-0.7042,19.53
1998/8/21,11.99,12.08,11.73,11.82,"18,047","1,249,845",-2.1277,19.11
1998/8/24,11.56,11.56,11.05,11.05,"46,645","3,059,835",-6.5217,17.87
1998/8/25,10.96,11.14,10.79,11.05,"30,508","1,954,048",0,17.87
1998/8/26,11.39,11.39,10.96,10.96,"30,794","2,009,214",-0.7752,17.73
1998/8/27,10.62,11.14,10.62,11.05,"26,937","1,700,564",0.7813,17.87
1998/8/28,10.54,11.05,10.54,10.79,"24,220","1,525,593",-2.3256,17.45
1998/8/29,10.88,11.05,10.79,10.79,"14,627","931,075",0,17.45
1998/8/31,10.79,10.96,10.54,10.54,"18,705","1,169,076",-2.381,17.04
1998/9/1,10.11,10.28,9.94,10.11,"27,662","1,631,370",-4.065,16.16
1998/9/2,10.36,10.62,10.28,10.54,"19,047","1,160,533",4.2373,16.85
1998/9/3,10.45,10.45,9.85,9.85,"46,867","2,729,857",-6.5041,15.75
1998/9/4,9.76,10.02,9.68,9.85,"33,754","1,943,102",0,15.75
1998/9/5,9.85,10.54,9.76,10.54,"46,824","2,832,669",6.9565,16.85
1998/9/7,10.62,10.62,10.36,10.54,"29,060","1,783,355",0,16.85
1998/9/8,10.62,10.96,10.54,10.79,"27,425","1,729,506",2.439,17.26
1998/9/9,11.14,11.14,10.71,10.96,"35,436","2,268,578",1.5873,17.53
1998/9/10,10.96,11.14,10.79,10.96,"24,424","1,566,092",0,17.53
1998/9/11,10.79,10.88,10.45,10.71,"24,907","1,544,890",-2.3438,17.12
1998/9/14,10.79,10.79,10.62,10.71,"12,792","798,519",0,17.12
1998/9/15,10.79,10.79,10.62,10.71,"10,342","646,504",0,17.12
1998/9/16,10.71,10.88,10.62,10.88,"13,502","847,771",1.6,17.4
1998/9/17,10.96,11.22,10.88,10.96,"29,641","1,916,808",0.7874,17.53
1998/9/18,10.88,10.96,10.79,10.79,"8,759","555,782",-1.5625,17.26
1998/9/19,10.88,11.05,10.79,10.88,"12,744","815,465",0.7937,17.4
1998/9/21,10.96,11.05,10.79,10.79,"13,733","875,698",-0.7874,17.26
1998/9/22,10.96,11.05,10.79,10.88,"10,170","648,816",0.7937,17.4
1998/9/23,10.96,11.31,10.96,11.05,"33,117","2,153,836",1.5748,17.67
1998/9/24,11.31,11.39,11.14,11.14,"20,630","1,356,188",0.7752,17.81
1998/9/25,11.14,11.22,11.05,11.22,"10,845","703,434",0.7692,17.95
1998/9/28,11.31,11.48,11.14,11.48,"22,191","1,466,448",2.2901,18.36
1998/9/29,11.56,11.65,11.31,11.65,"34,701","2,333,268",1.4925,18.63
1998/9/30,11.65,11.65,11.31,11.31,"24,759","1,668,511",-2.9412,18.08
1998/10/1,11.14,11.14,10.71,10.79,"19,614","1,250,943",-4.5455,17.26
1998/10/2,10.28,10.45,10.11,10.28,"24,808","1,483,799",-4.7619,16.44
1998/10/3,10.28,10.62,10.28,10.54,"17,586","1,065,787",2.5,16.85
1998/10/6,10.28,10.28,10.02,10.19,"14,794","878,900",-3.252,16.3
1998/10/7,10.19,10.36,10.11,10.28,"11,235","673,784",0.8403,16.44
1998/10/8,10.36,10.88,10.28,10.79,"17,575","1,091,710",5,17.26
1998/10/9,10.79,10.79,10.54,10.54,"10,977","681,089",-2.381,16.85
1998/10/12,10.88,10.88,10.62,10.62,"10,092","633,199",0.813,16.99
1998/10/13,10.88,10.88,10.71,10.79,"11,210","706,832",1.6129,17.26
1998/10/14,10.79,10.96,10.71,10.71,"13,793","870,618",-0.7937,17.12
1998/10/15,10.79,10.88,10.62,10.79,"8,889","558,745",0.8,17.26
1998/10/17,11.05,11.22,10.96,11.05,"30,283","1,968,044",2.381,17.67
1998/10/19,11.14,11.22,10.96,11.05,"10,138","655,436",0,17.67
1998/10/20,10.71,10.88,10.62,10.71,"14,747","924,554",-3.1008,17.12
1998/10/21,10.71,10.88,10.62,10.88,"10,639","667,231",1.6,17.4
1998/10/22,10.96,11.05,10.62,10.62,"12,357","774,718",-2.3622,16.99
1998/10/23,10.62,10.79,10.54,10.71,"9,778","609,517",0.8065,17.12
1998/10/26,10.71,10.88,10.62,10.71,"9,739","610,968",0,17.12
1998/10/27,10.79,10.88,10.71,10.71,"6,054","380,532",0,17.12
1998/10/28,10.79,10.88,10.71,10.79,"7,832","493,964",0.8,17.26
1998/10/29,10.88,10.88,10.71,10.79,"7,268","458,173",0,17.26
1998/10/30,10.88,11.22,10.88,11.22,"31,699","2,049,089",3.9683,17.95
1998/10/31,11.48,11.65,11.39,11.56,"47,830","3,210,002",3.0534,23.36
1998/11/2,11.73,11.99,11.65,11.99,"47,656","3,292,331",3.7037,24.22
1998/11/3,11.99,11.99,11.65,11.73,"31,269","2,159,907",-2.1429,23.7
1998/11/4,11.65,11.73,11.22,11.39,"23,338","1,558,729",-2.9197,23.01
1998/11/5,11.48,11.82,11.39,11.82,"26,024","1,767,394",3.7594,23.88
1998/11/6,11.82,11.91,11.48,11.73,"22,473","1,543,602",-0.7246,23.7
1998/11/7,11.73,11.99,11.73,11.82,"17,089","1,182,843",0.7299,23.88
1998/11/9,11.82,11.91,11.65,11.73,"10,334","711,215",-0.7246,23.7
1998/11/10,11.48,11.56,11.31,11.31,"15,083","1,006,196",-3.6496,22.84
1998/11/11,11.14,11.22,10.96,11.14,"16,951","1,094,480",-1.5152,22.49
1998/11/13,11.48,11.56,11.31,11.48,"18,901","1,262,881",3.0769,23.18
1998/11/16,11.65,11.73,11.56,11.73,"13,884","945,189",2.2388,23.7
1998/11/17,11.99,12.51,11.99,12.51,"65,792","4,734,262",6.5693,25.26
1998/11/18,12.76,12.93,12.59,12.68,"76,725","5,705,552",1.3699,25.61
1998/11/19,12.85,13.53,12.85,13.53,"73,283","5,681,989",6.7568,27.34
1998/11/20,13.7,13.88,13.45,13.7,"63,937","5,088,706",1.2658,27.68
1998/11/21,13.7,13.7,13.28,13.36,"48,494","3,806,383",-2.5,26.99
1998/11/23,13.11,13.28,13.11,13.11,"24,992","1,920,050",-1.9231,26.47
1998/11/24,13.96,13.96,13.7,13.96,"84,133","6,835,401",6.5359,28.2
1998/11/25,13.53,14.3,13.53,14.22,"101,993","8,276,721",1.8405,28.72
1998/11/26,14.22,14.39,13.96,14.13,"74,369","6,176,761",-0.6024,28.55
1998/11/27,14.05,14.13,13.7,13.79,"35,491","2,873,638",-2.4242,27.85
1998/11/30,13.7,13.79,13.45,13.45,"21,475","1,694,863",-2.4845,24.23
1998/12/1,13.19,13.53,13.19,13.19,"23,536","1,837,656",-1.9108,23.77
1998/12/2,13.36,13.53,13.19,13.19,"24,019","1,870,721",0,23.77
1998/12/3,13.28,13.45,13.19,13.36,"22,389","1,744,112",1.2987,24.07
1998/12/4,13.45,13.79,13.45,13.7,"38,431","3,062,526",2.5641,24.69
1998/12/7,14.3,14.3,13.7,13.79,"45,176","3,700,567",0.625,24.85
1998/12/8,13.79,13.96,13.45,13.53,"24,169","1,917,044",-1.8634,24.38
1998/12/9,13.36,13.53,13.28,13.53,"18,618","1,457,257",0,24.38
1998/12/10,13.36,13.53,13.28,13.28,"14,239","1,110,842",-1.8987,23.92
1998/12/11,13.11,13.28,12.93,13.02,"19,347","1,478,580",-1.9355,23.46
1998/12/14,13.02,13.19,12.33,12.33,"29,411","2,190,743",-5.2632,22.22
1998/12/15,11.99,12.33,11.65,12.33,"34,085","2,374,764",0,22.22
1998/12/16,12.25,12.33,11.99,11.99,"19,136","1,354,062",-2.7778,21.6
1998/12/17,11.82,12.16,11.82,11.82,"19,694","1,375,869",-1.4286,21.3
1998/12/18,11.99,12.33,11.91,11.99,"28,247","1,993,920",1.4493,21.6
1998/12/19,12.16,12.16,11.99,12.08,"19,254","1,355,006",0.7143,21.76
1998/12/21,12.25,12.33,12.16,12.16,"13,359","953,414",0.7092,21.91
1998/12/22,12.33,12.85,12.33,12.85,"26,338","1,943,624",5.6338,23.15
1998/12/23,12.85,12.93,12.68,12.68,"17,266","1,286,730",-1.3333,22.84
1998/12/24,12.93,13.02,12.59,12.68,"17,130","1,279,908",0,22.84
1998/12/28,12.68,12.68,12.16,12.25,"11,199","802,606",-3.3784,22.07
1998/12/29,12.25,12.33,11.99,12.25,"11,215","796,246",0,22.07
1998/12/30,12.33,12.51,12.25,12.25,"12,132","874,717",0,22.07
1998/12/31,12.33,12.42,12.16,12.16,"9,195","658,252",-0.6993,21.91
1999/1/5,12.16,12.16,11.65,11.65,"17,733","1,222,948",-4.2254,20.99
1999/1/6,11.65,12.16,11.65,12.08,"21,492","1,493,826",3.6765,21.76
1999/1/7,12.68,12.85,12.25,12.85,"45,711","3,372,616",6.383,23.15
1999/1/8,13.11,13.45,12.93,13.02,"72,618","5,606,699",1.3333,23.46
1999/1/11,13.7,13.88,13.53,13.7,"92,199","7,395,340",5.2632,24.69
1999/1/12,13.88,13.88,13.53,13.7,"40,995","3,282,969",0,24.69
1999/1/13,13.36,14.22,13.36,14.13,"86,132","7,001,168",3.125,25.46
1999/1/14,14.13,14.22,13.7,14.05,"66,925","5,460,167",-0.6061,25.31
1999/1/15,14.05,14.9,13.96,14.9,"97,897","8,180,801",6.0976,26.85
1999/1/16,15.42,15.59,14.9,14.9,"98,858","8,843,577",0,26.85
1999/1/18,14.9,15.25,14.73,15.08,"48,725","4,263,779",1.1494,27.16
1999/1/19,14.9,15.08,14.56,14.65,"52,400","4,505,347",-2.8409,26.39
1999/1/20,14.65,14.82,14.39,14.65,"43,373","3,713,064",0,26.39
1999/1/21,14.73,15.08,14.73,14.73,"36,501","3,170,032",0.5848,26.54
1999/1/22,14.56,14.65,14.13,14.22,"41,066","3,448,326",-3.4884,25.62
1999/1/25,14.05,14.13,13.7,13.79,"31,044","2,511,189",-3.012,24.85
1999/1/26,14.05,14.39,13.79,14.39,"28,313","2,319,383",4.3478,25.93
1999/1/27,14.65,14.82,14.48,14.48,"46,919","4,016,708",0.5952,26.08
1999/1/28,14.48,14.56,14.39,14.56,"20,939","1,769,533",0.5917,26.23
1999/1/29,14.73,14.73,14.48,14.48,"32,441","2,765,554",-0.5882,26.08
1999/1/30,14.48,14.73,14.39,14.39,"21,977","1,866,688",-0.5917,25.93
1999/2/1,14.13,14.3,13.88,13.88,"21,367","1,748,244",-3.5714,25
1999/2/2,13.88,14.05,13.45,13.62,"21,274","1,707,991",-1.8519,24.54
1999/2/3,13.36,14.22,13.28,14.05,"27,299","2,178,739",3.1447,25.31
1999/2/4,14.22,14.22,13.53,13.7,"22,283","1,814,881",-2.439,24.69
1999/2/5,13.53,14.22,13.53,13.88,"20,187","1,639,052",1.25,25
1999/2/6,13.88,14.13,13.7,14.05,"19,873","1,617,894",1.2346,25.31
1999/2/8,14.05,14.13,13.79,13.88,"30,480","2,487,729",-1.2195,25
1999/2/9,13.88,13.96,13.62,13.7,"18,531","1,492,299",-1.2346,24.69
1999/2/10,13.45,13.62,13.36,13.53,"19,828","1,562,913",-1.25,24.38
1999/2/20,14.39,14.39,13.88,14.39,"29,261","2,429,518",6.3291,25.93
1999/2/22,14.39,14.82,14.3,14.65,"33,091","2,813,356",1.7857,26.39
1999/2/23,14.65,14.73,14.05,14.3,"29,568","2,483,095",-2.3392,25.77
1999/2/24,14.39,14.99,14.3,14.99,"54,445","4,684,889",4.7904,27.01
1999/2/25,15.25,15.33,14.73,14.99,"53,477","4,743,852",0,27.01
1999/2/26,14.9,15.25,14.82,15.16,"23,306","2,046,047",1.1429,27.31
1999/3/1,15.08,15.16,14.9,14.99,"23,602","2,071,071",-1.1299,27.01
1999/3/2,14.82,14.82,14.39,14.56,"24,741","2,103,003",-2.8571,26.23
1999/3/3,14.56,14.73,14.48,14.73,"19,281","1,647,157",1.1765,26.54
1999/3/4,14.73,14.82,14.48,14.48,"24,966","2,128,644",-1.7442,26.08
1999/3/5,14.56,14.73,14.48,14.65,"15,715","1,336,229",1.1834,26.39
1999/3/6,14.82,15.08,14.73,14.82,"20,976","1,822,463",1.1696,26.7
1999/3/8,14.9,15.08,14.73,15.08,"14,464","1,260,264",1.7341,27.16
1999/3/9,15.16,15.33,14.99,15.08,"27,667","2,455,376",0,27.16
1999/3/10,15.08,15.42,14.99,15.42,"35,912","3,199,171",2.2727,27.78
1999/3/11,15.5,15.67,15.25,15.33,"36,157","3,275,586",-0.5556,27.62
1999/3/12,15.42,15.67,15.25,15.67,"37,113","3,363,597",2.2346,28.24
1999/3/15,15.67,16.7,15.59,16.7,"62,737","5,970,907",6.5574,30.09
1999/3/16,16.87,17.3,16.7,17.13,"68,890","6,833,994",2.5641,30.86
1999/3/17,17.3,18.33,17.22,17.99,"97,227","10,121,858",5,32.41
1999/3/18,18.33,18.67,17.99,18.67,"67,297","7,196,130",3.8095,33.64
1999/3/19,18.76,18.76,18.07,18.59,"49,813","5,366,723",-0.4587,33.49
1999/3/20,18.42,18.67,18.16,18.59,"32,468","3,497,849",0,33.49
1999/3/22,18.59,19.02,18.33,18.76,"32,941","3,590,965",0.9217,33.8
1999/3/23,18.84,19.02,17.99,17.99,"60,265","6,441,181",-4.1096,32.41
1999/3/24,17.47,17.99,17.47,17.82,"38,368","3,974,221",-0.9524,32.1
